,SECCODE,DATE,OBPLOTNO,BUYSELLOBP,TRADESNOTRADES,BUYSELLYIELD,OBPTDVOLRATIO,MINMAXRATIO
4001,LKOH,2007-10-08,15207,B,T,0.004644681839294009,0.001039757520443066,2153.0
4009,LKOH,2007-10-08,15229,B,T,100.0,0.003433588563925388,2153.01
4016,LKOH,2007-10-08,15248,B,T,0.004180019506743337,0.01777200657320967,2153.1
4021,LKOH,2007-10-08,15268,B,T,0.012538486186766874,0.0048407164718044455,2153.88
4042,LKOH,2007-10-08,15344,B,T,52.65598761144242,0.006212232485132622,2154.11
4049,LKOH,2007-10-08,15391,B,T,0.02599138571216566,0.0011575525169584197,2154.8
4092,LKOH,2007-10-08,15599,B,T,9.197562776174959,0.021844509062072175,2156.75
4105,LKOH,2007-10-08,15664,B,T,0.006490827070452025,0.017117239908007197,2156.89
4108,LKOH,2007-10-08,15677,B,T,0.03403912453008105,0.0006617718437608819,2156.95
4129,LKOH,2007-10-08,15771,B,T,0.6981665906099827,0.0016572208287120485,2157.83
4133,LKOH,2007-10-08,15779,B,T,0.0023169601482881316,0.0009834396976953715,2158.0
4141,LKOH,2007-10-08,15814,B,T,0.12691958776295856,0.0020391581497671346,2159.7
4144,LKOH,2007-10-08,15827,B,T,0.017829145869530074,0.0004915105263805249,2158.97
4150,LKOH,2007-10-08,15867,S,T,-12.082696976964648,0.002097633359240459,2158.98
4162,LKOH,2007-10-08,15947,B,T,0.0005909446863557288,0.0025030053570370726,2158.07
4165,LKOH,2007-10-08,15965,B,T,-0.008338004159730048,0.0045434498210407135,2158.79
4174,LKOH,2007-10-08,16003,S,T,-14.60520268043906,0.00013455151589674018,2166.75
4175,LKOH,2007-10-08,16007,S,T,-47.365444190383215,0.003387102143878695,2158.89
4180,LKOH,2007-10-08,16029,B,T,0.0,0.00526080284555393,2158.11
4195,LKOH,2007-10-08,16083,S,T,-2.899626722733832,0.014301908047641261,2166.0
4203,LKOH,2007-10-08,16152,S,T,-100.0,0.002018493346060124,2157.74
4221,LKOH,2007-10-08,16216,S,T,-53.720795061448015,0.02062048271796234,2158.9
4239,LKOH,2007-10-08,16274,B,T,0.11507228483602522,0.0006752759145198307,2158.0
4244,LKOH,2007-10-08,16290,S,T,-0.41656851287718993,0.0003035289630788983,2157.63
4246,LKOH,2007-10-08,16294,B,T,4.264779117274087e-05,0.0006345770847199832,2157.53
4255,LKOH,2007-10-08,16338,B,T,99.99999999999999,0.006246528744489337,2157.22
4257,LKOH,2007-10-08,16343,B,T,5.9892062754950715,0.0011421050093220015,2157.53
4271,LKOH,2007-10-08,16402,B,T,0.4946808942076792,0.0017200783850466412,2157.6
4282,LKOH,2007-10-08,16460,B,T,-0.008033766538744885,0.0014716393943503335,2157.56
4286,LKOH,2007-10-08,16470,B,T,16.66890093427413,0.0015755245932212159,2157.12
4289,LKOH,2007-10-08,16478,S,T,-0.0018539976825012107,0.0006030157641596761,2157.5
4292,LKOH,2007-10-08,16489,B,T,0.09364771768458251,0.00015006200925387795,2157.02
4294,LKOH,2007-10-08,16507,S,T,0.0017362574380957877,0.018405282054836023,2157.2
4296,LKOH,2007-10-08,16511,B,T,-0.004395354988852874,6.463899318565172e-05,2157.45
4306,LKOH,2007-10-08,16547,S,T,0.009350241629026267,0.009672355781956828,2157.7
4312,LKOH,2007-10-08,16565,S,T,0.013440860215052077,0.0008098210478935478,2157.6
4317,LKOH,2007-10-08,16581,S,T,0.0639658848614123,0.0007537658667926635,2157.4
4319,LKOH,2007-10-08,16587,S,T,0.03219044381607878,0.004908819108138446,2157.3
4326,LKOH,2007-10-08,16618,S,T,0.012489210602429504,0.001142670639125472,2157.1
4329,LKOH,2007-10-08,16632,S,T,0.06947580075650223,0.0004205877907297921,2157.18
4339,LKOH,2007-10-08,16686,B,T,0.03817211788105786,0.0005351482518022065,2157.0
4343,LKOH,2007-10-08,16701,B,T,0.007211390207160619,0.0068589395576065006,2156.0
4351,LKOH,2007-10-08,16725,B,T,100.0,4.080853399196799e-05,2156.0
4353,LKOH,2007-10-08,16730,B,T,2.2670603439521444,8.877989185618352e-05,2157.79
4356,LKOH,2007-10-08,16743,S,T,0.0004636111600368817,0.004671768657321033,2156.98
4359,LKOH,2007-10-08,16755,S,T,0.0004636133094210063,0.006226350803646167,2156.97
4374,LKOH,2007-10-08,16821,B,T,5.88492470894808,0.002224284768695744,2156.01
4377,LKOH,2007-10-08,16840,B,T,0.0018552531492905336,0.0026661090520923927,2156.04
4401,LKOH,2007-10-08,16923,B,T,0.04496965707160627,0.002846806787182065,2157.01
4418,LKOH,2007-10-08,16993,S,T,-100.0,0.012969015269637604,2158.82
4430,LKOH,2007-10-08,17030,S,T,-100.0,0.0007397965567547297,2158.77
4432,LKOH,2007-10-08,17035,S,T,-1.2494973039039212,0.001935124734796804,2158.5
4437,LKOH,2007-10-08,17050,B,T,-0.02651911845334018,0.011173755316758141,2158.76
4445,LKOH,2007-10-08,17073,S,T,-100.0,0.011093278316976258,2158.5
4449,LKOH,2007-10-08,17087,S,T,0.0016800673248865163,0.014531789908069005,2158.49
4460,LKOH,2007-10-08,17146,S,T,5.6831888040179077e-05,0.00046972769117723765,2157.97
4464,LKOH,2007-10-08,17166,B,T,0.005663920875910423,0.0009549542457697941,2158.3
4475,LKOH,2007-10-08,17201,S,T,-3.79972901626801,0.0041949766899263725,2158.51
4479,LKOH,2007-10-08,17213,B,T,0.024550335135223495,1.0140509680986727e-05,2158.83
4500,LKOH,2007-10-08,17304,S,T,0.06717472377289468,0.007037672340300798,2158.55
4503,LKOH,2007-10-08,17314,B,T,0.0,0.06478324153783546,2179.01
4515,LKOH,2007-10-08,17368,S,T,-100.0,0.00783649704389944,2158.4
4517,LKOH,2007-10-08,17376,S,T,-33.311711377781904,0.05489346834406086,2158.3
4524,LKOH,2007-10-08,17403,B,T,-0.03391704803381462,0.004876612351074887,2157.1
4526,LKOH,2007-10-08,17407,B,T,1.0403480670537633,0.009339280705162517,2157.0
4527,LKOH,2007-10-08,17409,S,T,-100.0,0.02104016481392397,2158.0
4542,LKOH,2007-10-08,17466,S,T,0.00463415651399789,0.003200787141549997,2157.89
4551,LKOH,2007-10-08,17499,S,T,-100.0,6.195875873711371e-05,2157.8
4556,LKOH,2007-10-08,17514,B,T,0.025626132722725927,0.002683232996009188,2157.01
4561,LKOH,2007-10-08,17535,S,T,-0.4552173316291197,0.001355688278240842,2158.0
4563,LKOH,2007-10-08,17539,S,T,0.0004634371278121726,0.01169357132017206,2157.79
4568,LKOH,2007-10-08,17555,S,T,-90.90411928526588,0.011379137367593226,2157.7
4572,LKOH,2007-10-08,17570,S,T,-100.0,0.033550286322088445,2157.6
4579,LKOH,2007-10-08,17593,S,T,-0.02706003713871996,0.010107881841312762,2157.1
4589,LKOH,2007-10-08,17635,S,T,0.01390369374798081,0.0098150669000595,2157.7
4603,LKOH,2007-10-08,17678,S,T,0.004636283555098013,0.022160500912260288,2156.9
4616,LKOH,2007-10-08,17715,B,T,57.86451566847169,0.00061697826270501,2157.0
4625,LKOH,2007-10-08,17747,B,T,90.90921739130435,0.0010778157243845937,2156.25
4637,LKOH,2007-10-08,17782,B,T,100.0,0.0033901797713872753,2156.26
4662,LKOH,2007-10-08,17883,S,T,-3.1917190287356876,0.007806603734636383,2157.64
4677,LKOH,2007-10-08,17931,S,T,4.8649920988236905,0.001782464751295966,2157.09
4693,LKOH,2007-10-08,18003,S,T,0.045897079276763175,0.001013474084662329,2157.0
4711,LKOH,2007-10-08,18064,S,T,-100.0,0.018411577113478704,2156.95
4717,LKOH,2007-10-08,18097,S,T,0.005100053782370161,0.03431607879042214,2156.84
4752,LKOH,2007-10-08,18225,S,T,-0.017648065928289,0.00435825508503705,2157.1
4756,LKOH,2007-10-08,18248,S,T,0.021972009539031216,0.07475711930961822,2156.7
4761,LKOH,2007-10-08,18269,B,T,0.026511486101356427,0.023893863083056736,2155.4
4772,LKOH,2007-10-08,18305,S,T,-20.759252801162706,0.0052829877824720406,2156.89
4774,LKOH,2007-10-08,18311,B,T,100.0,0.0007048115402594488,2155.51
4796,LKOH,2007-10-08,18386,B,T,82.35288579371147,0.003919848834008194,2155.74
4797,LKOH,2007-10-08,18389,S,T,0.0,0.09031776429216824,2156.0
4823,LKOH,2007-10-08,18484,S,T,5.009528490418186,0.00038724407362051265,2156.69
4827,LKOH,2007-10-08,18500,S,T,0.05803643903151983,0.009616317851627271,2156.97
4836,LKOH,2007-10-08,18529,S,T,-50.08040894584047,0.02053474271640914,2155.99
4859,LKOH,2007-10-08,18619,S,T,-0.9099325127104054,0.011115783980052132,2154.21
4864,LKOH,2007-10-08,18637,S,T,-42.087038650197904,0.0070750837607238635,2171.19
4873,LKOH,2007-10-08,18679,S,T,0.09669609810989722,0.12186373261960043,2155.9
4877,LKOH,2007-10-08,18695,S,T,-74.99895634749454,0.08151353044498874,2155.89
4892,LKOH,2007-10-08,18774,S,T,-0.002318159254080687,0.014943456740844529,2153.52
4909,LKOH,2007-10-08,18841,S,T,0.010895948330023433,0.0027227852372155225,2156.77
4916,LKOH,2007-10-08,18878,B,T,100.0,0.10686095663561407,2154.11
4952,LKOH,2007-10-08,18998,S,T,-50.484537418048674,0.011514245052946343,2155.89
4969,LKOH,2007-10-08,19072,B,T,-0.0012855188062423865,0.05047375926298686,2155.0
4973,LKOH,2007-10-08,19083,B,T,97.56175683666957,0.08633300026062539,2154.21
4975,LKOH,2007-10-08,19090,S,T,0.005219067457035217,0.001812745022479697,2155.58
4986,LKOH,2007-10-08,19135,S,T,0.0,0.00014843531796330403,2155.0
4987,LKOH,2007-10-08,19137,B,T,6.24343353664174e-05,0.001928169831329784,2154.34
4993,LKOH,2007-10-08,19161,S,T,-100.0,0.0005301043338278469,2154.94
4998,LKOH,2007-10-08,19182,S,T,0.03295734113169179,0.0009777067349642516,2154.3
5001,LKOH,2007-10-08,19192,S,T,-7.912982981935293,0.007832740186063674,2156.1
5014,LKOH,2007-10-08,19269,S,T,-100.00000000000001,0.0012074309071913858,2154.98
5019,LKOH,2007-10-08,19294,B,T,-0.015123098336506538,0.004082789874378468,2151.01
5024,LKOH,2007-10-08,19326,B,T,1.0618668709288916,0.002108603245143675,2151.0
5027,LKOH,2007-10-08,19359,B,T,1.9604377758395977,0.0032552681121443047,2150.12
5041,LKOH,2007-10-08,19416,S,T,-100.0,0.011119579269241175,2153.49
5055,LKOH,2007-10-08,19454,B,T,0.0004226344410815164,0.007740779295749825,2151.01
5065,LKOH,2007-10-08,19493,S,T,-0.24708112024238676,0.0004912508930628025,2155.36
5066,LKOH,2007-10-08,19495,B,T,0.05715893431039596,0.0021688968267414128,2154.0
5068,LKOH,2007-10-08,19514,S,T,0.0013921307489292236,0.023266577482356183,2154.97
5077,LKOH,2007-10-08,19559,B,T,0.02763887372750641,0.07669254926822183,2153.4
5079,LKOH,2007-10-08,19568,S,T,-0.1494704586104802,0.060759773538106514,2154.0
5099,LKOH,2007-10-08,19638,B,T,100.0,0.005607139937644014,2153.4
5113,LKOH,2007-10-08,19716,S,T,0.0,0.022420040136680287,2153.4
5116,LKOH,2007-10-08,19729,S,T,-0.058412091392516755,0.0019527959168580634,2154.9
5117,LKOH,2007-10-08,19731,S,T,0.0013859602606095835,0.008738869859611902,2154.0
5164,LKOH,2007-10-08,19896,S,T,-100.00000000000001,0.043561463895277,2152.53
5174,LKOH,2007-10-08,19933,B,T,-0.0008294898810506167,0.006540329788592574,2151.99
5195,LKOH,2007-10-08,20051,B,T,0.0012917114419292361,0.003754192313345263,2149.0
5196,LKOH,2007-10-08,20055,B,T,6.309256168521862,0.03436157861153799,2149.51
5201,LKOH,2007-10-08,20074,S,T,-99.99999999999999,0.10161190886571743,2151.88
5212,LKOH,2007-10-08,20144,B,T,0.00046533054756461243,0.03389816688037641,2149.01
5216,LKOH,2007-10-08,20156,B,T,4.405191081184596,0.0028713304640896496,2153.0
5226,LKOH,2007-10-08,20189,S,T,-0.0169215120792192,0.015752967276842965,2150.2
5235,LKOH,2007-10-08,20221,B,T,0.02222935435133659,0.00986115585960003,2150.51
5236,LKOH,2007-10-08,20226,B,T,100.0,0.06723276190701667,2149.41
5243,LKOH,2007-10-08,20259,B,T,-0.06649770978168715,0.1190556512094623,2150.45
5258,LKOH,2007-10-08,20324,B,T,0.8727806776794625,0.00322351365985872,2152.17
5271,LKOH,2007-10-08,20372,S,T,0.3443964695876005,0.23080270043979495,2151.59
5274,LKOH,2007-10-08,20379,B,T,0.0,0.06169545545347124,2149.5
5279,LKOH,2007-10-08,20392,B,T,80.0826477048509,0.008246203506755036,2148.88
5281,LKOH,2007-10-08,20397,S,T,-100.0,0.012299718250625149,2151.5
5296,LKOH,2007-10-08,20464,S,T,0.0,0.0405637427055688,2149.8
5302,LKOH,2007-10-08,20505,S,T,0.0,0.019460271885786015,2149.79
5304,LKOH,2007-10-08,20522,B,T,-0.07008034432396401,0.01729900203662111,2150.0
5305,LKOH,2007-10-08,20530,B,T,-0.0009296272194841411,0.016062217274079638,2151.4
5309,LKOH,2007-10-08,20541,B,T,2.6424941033770493,3.32855334012575e-05,2150.0
5310,LKOH,2007-10-08,20547,S,T,0.02815596252848594,0.0009465868584409687,2151.0
5314,LKOH,2007-10-08,20559,B,T,3.694280268550193,0.0030296551209162857,2151.3
5324,LKOH,2007-10-08,20592,B,T,0.0,0.004480656158490726,2149.57
5333,LKOH,2007-10-08,20624,B,T,0.005256760170315306,0.0002585644313447667,2149.73
5334,LKOH,2007-10-08,20626,B,T,-0.03570892723180979,0.003702824678822483,2150.0
5349,LKOH,2007-10-08,20678,B,T,4.915108926858468,0.0006993539269459084,2151.5
5351,LKOH,2007-10-08,20682,S,T,-0.0015619564894958876,0.0014415032735837102,2150.5
5384,LKOH,2007-10-08,20785,B,T,100.0,0.0008543743205748378,2150.66
5391,LKOH,2007-10-08,20814,B,T,1.2908858029918648,1.1929913396997129e-05,2152.9
5398,LKOH,2007-10-08,20838,B,T,0.004648784342890106,0.0009330684144408358,2151.1
5410,LKOH,2007-10-08,20885,S,T,-0.0007705276314124122,0.0027507940550390293,2151.65
5412,LKOH,2007-10-08,20896,B,T,0.0,0.008144820209382009,2151.67
5420,LKOH,2007-10-08,20939,S,T,-52.17127506470998,0.00037823916780009754,2152.52
5424,LKOH,2007-10-08,20954,S,T,-100.0,0.0026118909069884795,2152.96
5429,LKOH,2007-10-08,20970,S,T,-18.698809373706297,0.0008222662019727763,2152.99
5452,LKOH,2007-10-08,21066,B,T,84.61538461538461,0.0004998181563851935,2152.0
5455,LKOH,2007-10-08,21077,S,T,0.00464491915517788,0.0015763063572594215,2152.89
5466,LKOH,2007-10-08,21112,S,T,2.9042126767193894e-05,0.0012894107648389757,2152.05
5486,LKOH,2007-10-08,21174,S,T,0.0,0.009554514412793126,2151.0
5487,LKOH,2007-10-08,21176,B,T,6.919098291646549,0.001471489319482304,2152.0
5520,LKOH,2007-10-08,21285,B,T,-0.02092196108516507,0.0006255844039247024,2150.85
5528,LKOH,2007-10-08,21317,S,T,0.029223821289387296,0.0004767499873770885,2151.99
5552,LKOH,2007-10-08,21421,B,T,16.42990227857583,0.0025024722757157184,2150.23
5583,LKOH,2007-10-08,21529,B,T,0.004650513881800856,0.0017227303231983414,2150.3
5602,LKOH,2007-10-08,21590,S,T,-3.8461538461538463,0.0036118111504608212,2151.8
5622,LKOH,2007-10-08,21651,S,T,-1.9607843137254903,9.40764215916229e-05,2151.57
5623,LKOH,2007-10-08,21658,B,T,0.0044652797553468284,0.0009102999572769393,2151.57
5649,LKOH,2007-10-08,21749,B,T,0.006505455288929232,0.002413874471779228,2152.04
5658,LKOH,2007-10-08,21796,B,T,0.5964214711729622,0.002671336589785617,2153.01
5663,LKOH,2007-10-08,21811,S,T,-0.10993318362332671,0.0021094651788766275,2151.5
5667,LKOH,2007-10-08,21825,B,T,0.0,0.0018394385213525552,2153.06
5669,LKOH,2007-10-08,21830,S,T,-0.0029900107410473407,0.00404758064424428,2152.99
5672,LKOH,2007-10-08,21843,B,T,0.08300245679009782,0.0005879382693001649,2154.0
5682,LKOH,2007-10-08,21873,B,T,0.005255449728348335,0.00093424746228208,2153.83
5696,LKOH,2007-10-08,21924,S,T,0.0,0.0005579697426492977,2152.96
5716,LKOH,2007-10-08,22010,S,T,-100.0,0.0038759827795869033,2153.98
5727,LKOH,2007-10-08,22048,B,T,-0.0013655364607524638,0.000414188646975616,2153.0
5731,LKOH,2007-10-08,22067,S,T,0.0,0.0065129526735780525,2153.0
5745,LKOH,2007-10-08,22127,S,T,-33.098591549295776,0.0003451403528394042,2153.0
5749,LKOH,2007-10-08,22138,B,T,54.40012563795263,0.004180741065471419,2152.0
5757,LKOH,2007-10-08,22176,B,T,53.21419526724877,0.007937139586160576,2152.02
5764,LKOH,2007-10-08,22197,B,T,-0.007012398325828612,0.0010395089382803904,2153.0
5772,LKOH,2007-10-08,22221,B,T,-0.009929145616877959,0.00015807357318229468,2152.0
5778,LKOH,2007-10-08,22241,S,T,-5.170026289776567,0.008317249526952722,2152.01
5783,LKOH,2007-10-08,22261,B,T,4.773905983658409,0.000342313459334516,2152.41
5792,LKOH,2007-10-08,22301,S,T,0.0,0.0007386769173264092,2152.99
5807,LKOH,2007-10-08,22358,S,T,0.012542213840099865,0.004232520231826494,2152.73
5812,LKOH,2007-10-08,22373,B,T,-0.02316162286787811,0.007737324537557098,2184.9
5820,LKOH,2007-10-08,22404,B,T,-0.0029870723987164864,0.005984798356036544,2152.9
5830,LKOH,2007-10-08,22439,S,T,-0.4969133778959093,0.0008186072987558988,2153.02
5841,LKOH,2007-10-08,22476,B,T,0.04552718623407378,0.00041992887676183346,2153.0
5908,LKOH,2007-10-08,22717,B,T,0.0004644660266426202,0.0088769606986787,2153.01
5912,LKOH,2007-10-08,22728,B,T,0.02351834430855541,0.01722685402904207,2153.33
5930,LKOH,2007-10-08,22795,S,T,-92.85647034173918,0.005223912997598243,2154.69
5941,LKOH,2007-10-08,22828,S,T,-5.774201725223975,0.0016354315384942437,2152.62
5945,LKOH,2007-10-08,22838,S,T,0.002321316650812781,0.008635401280313877,2153.95
5959,LKOH,2007-10-08,22875,B,T,0.009752880582945295,0.002175538922900169,2153.21
5965,LKOH,2007-10-08,22897,S,T,-11.34051179903243,0.003087685186310186,2154.57
5968,LKOH,2007-10-08,22906,B,T,0.22971503583716846,0.0033466148653224295,2154.79
5970,LKOH,2007-10-08,22914,S,T,-0.05679760060400827,0.0010598865468036127,2154.0
5971,LKOH,2007-10-08,22920,B,T,57.61538733562143,0.0005089265484027202,2153.03
6005,LKOH,2007-10-08,23093,S,T,4.3573207405950424e-05,0.0013653249179196227,2154.0
6016,LKOH,2007-10-08,23133,B,T,0.0006387127347028634,0.0014072536625517249,2153.16
6019,LKOH,2007-10-08,23141,B,T,0.01834185029799618,0.00036260747003737657,2153.58
6027,LKOH,2007-10-08,23166,S,T,0.002321316650812781,0.0006093428992627048,2153.95
6028,LKOH,2007-10-08,23172,S,T,0.6077319850875917,0.0008672943902126626,2153.91
6029,LKOH,2007-10-08,23177,B,T,0.6530039663033749,0.004690439791337845,2154.01
6042,LKOH,2007-10-08,23235,S,T,0.010067266678796465,0.002405508586993508,2153.83
6047,LKOH,2007-10-08,23254,S,T,0.0,0.00035889390480127676,2153.0
6054,LKOH,2007-10-08,23290,S,T,0.014238418392000664,0.00208547052362449,2152.99
6066,LKOH,2007-10-08,23338,S,T,-9.73978139946738,0.003571148317463285,2153.0
6068,LKOH,2007-10-08,23348,S,T,-100.0,0.0013123868547157713,2152.0
6076,LKOH,2007-10-08,23367,B,T,0.0,0.00017491451691168842,2151.52
6089,LKOH,2007-10-08,23410,B,T,0.29513224290188117,0.0029354567504327545,2163.75
6101,LKOH,2007-10-08,23466,B,T,0.0004648136097526391,6.791529079969105e-05,2151.4
6115,LKOH,2007-10-08,23530,S,T,0.02415818033152372,0.001987060861965817,2152.48
6119,LKOH,2007-10-08,23548,S,T,-6.97026346195917e-05,0.00046506988042100425,2152.0
6151,LKOH,2007-10-08,23651,S,T,-100.0,0.0003312751074412733,2151.84
6152,LKOH,2007-10-08,23653,B,T,0.0,0.004610322214865287,2151.02
6162,LKOH,2007-10-08,23686,S,T,-100.0,0.00013458066084635144,2151.6
6170,LKOH,2007-10-08,23713,S,T,0.007076266894586138,0.0010250227219306832,2151.4
6173,LKOH,2007-10-08,23731,B,T,3.4797165108553476,0.0003698310262153403,2151.12
6200,LKOH,2007-10-08,23842,B,T,4.788924533007513,0.0038672217677844945,2151.21
6225,LKOH,2007-10-08,23912,B,T,-0.007466664614953402,0.00217124928485538,2152.0
6237,LKOH,2007-10-08,23999,S,T,-0.055302794417673405,0.0052459567626350675,2151.79
6239,LKOH,2007-10-08,24009,B,T,100.0,0.005487726289176313,2151.8
6270,LKOH,2007-10-08,24137,S,T,0.0011997010086727963,0.006488280896725511,2150.0
6284,LKOH,2007-10-08,24242,S,T,-3.9991061993454786,0.008215828095228283,2148.15
6288,LKOH,2007-10-08,24268,S,T,-0.5309170376988879,0.005285967863576013,2148.58
6292,LKOH,2007-10-08,24285,B,T,100.0,0.0007029551312350798,2145.05
6298,LKOH,2007-10-08,24308,B,T,0.09789753391449858,0.0009752701506802941,2145.1
6300,LKOH,2007-10-08,24313,S,T,-0.020974131903976605,0.0014827175090355632,2145.5
6303,LKOH,2007-10-08,24326,B,T,100.0,0.0016180458320748528,2145.15
6309,LKOH,2007-10-08,24341,S,T,0.004958410207479146,0.0016882880309739127,2146.89
6310,LKOH,2007-10-08,24343,B,T,100.0,0.0055393145028137,2145.28
6313,LKOH,2007-10-08,24351,B,T,4.956197576887227,0.002587298680966668,2146.0
6339,LKOH,2007-10-08,24437,B,T,0.1328670521375162,0.008307549504260775,2146.4
6349,LKOH,2007-10-08,24466,S,T,-64.83217719748238,0.0011016244271487808,2147.95
6361,LKOH,2007-10-08,24525,B,T,-0.0008530215784039709,0.004273795027734626,2152.0
6365,LKOH,2007-10-08,24544,B,T,100.0,0.00017471822949447662,2146.55
6373,LKOH,2007-10-08,24570,B,T,0.030279738196729366,0.0002882652698776563,2146.65
6375,LKOH,2007-10-08,24581,B,T,0.05789729536380876,0.0010973512739525175,2147.02
6382,LKOH,2007-10-08,24608,S,T,0.0,0.0004778854692288386,2147.88
6393,LKOH,2007-10-08,24637,S,T,0.04228923640860009,0.0009173441946525311,2149.98
6396,LKOH,2007-10-08,24644,B,T,50.00279444092551,0.0009215211094263181,2147.12
6405,LKOH,2007-10-08,24677,B,T,50.109444348712984,0.0017870063373469761,2147.21
6406,LKOH,2007-10-08,24685,S,T,0.0002287756960207462,0.00799308979270027,2147.87
6409,LKOH,2007-10-08,24693,B,T,3.5937179663154097,0.0025443202976132393,2147.78
6413,LKOH,2007-10-08,24705,B,T,0.010245806205223494,0.0019222612760206412,2147.22
6414,LKOH,2007-10-08,24707,B,T,-0.010316014670512632,0.0027818880774647353,2151.03
6418,LKOH,2007-10-08,24718,B,T,0.05122831528699076,0.002448027531289415,2147.25
6419,LKOH,2007-10-08,24724,B,T,20.689655172413794,0.013281719695918091,2147.35
6430,LKOH,2007-10-08,24778,S,T,-0.00277902376694868,8.076173486095927e-05,2147.82
6433,LKOH,2007-10-08,24795,S,T,0.0,0.001728643887028607,2147.86
6443,LKOH,2007-10-08,24831,S,T,0.0,0.0021003652954686884,2147.71
6452,LKOH,2007-10-08,24874,S,T,-91.66656318829288,0.003447570251914614,2147.55
6453,LKOH,2007-10-08,24879,S,T,-2.3907072654826322,0.001161690613415064,2147.11
6469,LKOH,2007-10-08,24954,B,T,-0.07121346818899434,0.0032038678609894013,2148.74
6474,LKOH,2007-10-08,24984,B,T,7.212713263661568,0.002201434467179438,2147.5
6481,LKOH,2007-10-08,25006,S,T,0.0,0.0017663949263620432,2147.54
6491,LKOH,2007-10-08,25033,S,T,0.0004656512365258474,0.00024185300626272484,2147.53
6528,LKOH,2007-10-08,25188,B,T,-0.01075165991672125,0.001707919522899463,2149.7
6545,LKOH,2007-10-08,25238,S,T,-100.0,0.02696977614504436,2149.45
6554,LKOH,2007-10-08,25261,B,T,100.0,0.01979318630921037,2146.51
6556,LKOH,2007-10-08,25265,S,T,-0.29033463690444755,0.008756423388740366,2148.5
6584,LKOH,2007-10-08,25372,B,T,-4.820203087513899e-05,0.004816936655838044,2149.0
6586,LKOH,2007-10-08,25377,B,T,0.16955705548334812,0.0053274017550572995,2146.77
6587,LKOH,2007-10-08,25380,S,T,-97.36842105263159,0.002022052997737366,2148.9
6600,LKOH,2007-10-08,25425,B,T,85.23859936148297,0.00024361766406101094,2148.1
6607,LKOH,2007-10-08,25448,S,T,-50.0,0.008125394251718165,2148.5
6610,LKOH,2007-10-08,25458,S,T,-50.0,0.00047902676340155217,2149.77
6632,LKOH,2007-10-08,25538,S,T,0.0,0.002993677686368419,2148.93
6641,LKOH,2007-10-08,25572,B,T,-0.032573289902271665,0.0019990859096840805,2149.0
6645,LKOH,2007-10-08,25584,B,T,1.4038831077564518,0.00023433036210894598,2148.55
6664,LKOH,2007-10-08,25638,B,T,2.488762340744846,0.009606162254086562,2149.55
6680,LKOH,2007-10-08,25690,B,T,-0.10974230570538697,9.851119463203514e-05,2148.67
6683,LKOH,2007-10-08,25697,B,T,-0.02686148978349822,0.0022173766965113196,2149.27
6686,LKOH,2007-10-08,25713,S,T,-0.4772798335986069,0.0007452175922757994,2149.2
6708,LKOH,2007-10-08,25834,B,T,5.403058141586559e-06,0.0180264749106337,2149.6
6713,LKOH,2007-10-08,25859,B,T,-0.06976744186046512,0.02609025228322697,2150.0
6739,LKOH,2007-10-08,25937,B,T,-2.3315906495999036e-05,0.0036470269850271972,2150.0
6743,LKOH,2007-10-08,25945,B,T,5.5247207081193645e-05,0.0023236432745778954,2150.55
6754,LKOH,2007-10-08,25984,B,T,0.003172996703910021,0.0010789524914206802,2150.5
6756,LKOH,2007-10-08,25989,S,T,-100.00000000000001,0.00044698730668464565,2150.89
6762,LKOH,2007-10-08,26008,B,T,0.019539427773904293,0.0059649496863894,2149.5
6767,LKOH,2007-10-08,26030,B,T,-0.00015109648999527345,0.00795873864169779,2150.1
6768,LKOH,2007-10-08,26032,S,T,-100.0,0.011029518174539843,2149.99
6780,LKOH,2007-10-08,26081,B,T,-6.200310325526154e-05,0.004227969653878206,2150.43
6782,LKOH,2007-10-08,26085,S,T,0.001954520480115342,0.01002970765197266,2158.5
6801,LKOH,2007-10-08,26151,S,T,-0.014408820057074983,0.005609128426946743,2151.46
6804,LKOH,2007-10-08,26162,B,T,0.006129022946106387,0.002014860222506679,2152.2
6818,LKOH,2007-10-08,26225,B,T,0.009385573366329126,0.004618995572629792,2152.23
6826,LKOH,2007-10-08,26250,S,T,-3.122466163694009,0.012963450300607436,2188.9
6847,LKOH,2007-10-08,26325,B,T,-0.014161872524562505,0.0071741372904346986,2153.67
6850,LKOH,2007-10-08,26336,B,T,-0.008143837520710082,0.002249076297117341,2153.7
6854,LKOH,2007-10-08,26351,B,T,0.0002878260693229445,0.006485075653420475,2153.1
6857,LKOH,2007-10-08,26358,S,T,-100.0,0.005034062328582652,2153.93
6860,LKOH,2007-10-08,26375,S,T,0.019401837083565646,0.00020326093570869212,2153.67
6862,LKOH,2007-10-08,26385,B,T,14.177442240846712,0.009599987142519468,2153.2
6923,LKOH,2007-10-08,26646,B,T,0.1299079198689226,0.0014705000385142224,2154.0
6935,LKOH,2007-10-08,26685,S,T,-51.82927112278169,0.005076388093238835,2154.54
6941,LKOH,2007-10-08,26706,B,T,32.78750931731002,0.004225404010352073,2154.02
6942,LKOH,2007-10-08,26709,B,T,4.765020731514287,0.016060115790567944,2154.5
6945,LKOH,2007-10-08,26716,B,T,5.101888905219904,0.0009653196532378419,2154.77
